,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
2840,320,71685.0,135.0,2014-08-01,diesel,black,sedan,False,True,False,False,True,False,True,True,17800.0,2018-03-01
2841,320,50074.0,135.0,2014-01-01,diesel,silver,sedan,False,False,False,False,True,False,True,False,17600.0,2018-03-01
2842,525,52686.0,160.0,2014-03-01,diesel,black,sedan,True,True,False,False,True,True,True,True,29500.0,2018-04-01
2843,330,38627.0,190.0,2014-06-01,diesel,white,sedan,True,True,False,False,True,False,True,True,16700.0,2018-03-01
2844,316,103903.0,85.0,2014-11-01,diesel,white,sedan,True,True,False,False,True,False,True,False,13600.0,2018-03-01
2845,520,117002.0,140.0,2014-09-01,diesel,black,sedan,True,True,False,True,True,False,True,True,20300.0,2018-03-01
2846,316,162595.0,85.0,2013-06-01,diesel,white,sedan,False,True,False,False,False,False,True,False,11100.0,2018-08-01
2847,318,147210.0,100.0,2013-05-01,diesel,black,sedan,False,True,False,False,False,True,True,False,15400.0,2018-03-01
2848,318,119242.0,105.0,2012-06-01,diesel,brown,sedan,True,False,False,False,False,False,True,False,11400.0,2018-03-01
2849,320,106434.0,119.0,2011-10-01,diesel,black,sedan,True,True,False,False,True,False,True,False,10700.0,2018-03-01
2850,525,159718.0,160.0,2013-04-01,diesel,grey,sedan,True,True,False,True,True,False,True,True,20000.0,2018-03-01
2851,320,253534.0,120.0,2005-04-01,diesel,black,sedan,False,True,False,False,False,False,True,False,3500.0,2018-03-01
2852,525,200019.0,150.0,2011-01-01,diesel,black,sedan,False,True,False,False,False,False,True,True,14300.0,2018-03-01
2853,320,202051.0,120.0,2012-02-01,diesel,brown,sedan,True,True,False,False,False,False,True,False,12300.0,2018-03-01
2854,520,107777.0,135.0,2013-05-01,diesel,grey,sedan,True,True,False,False,True,True,True,False,20300.0,2018-03-01
2855,530,174412.0,192.0,2014-01-01,diesel,blue,sedan,True,True,True,False,True,False,True,True,22400.0,2018-03-01
2856,320,124827.0,135.0,2013-06-01,diesel,black,sedan,True,True,False,False,False,False,True,False,13900.0,2018-03-01
2857,530,125738.0,190.0,2014-08-01,diesel,white,sedan,False,True,False,False,True,True,True,True,28000.0,2018-03-01
2858,525,198409.0,150.0,2010-11-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,13800.0,2018-03-01
2859,318,106603.0,100.0,2015-03-01,diesel,black,sedan,True,True,False,False,False,False,True,False,13600.0,2018-03-01
2860,320,124287.0,120.0,2013-02-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,12200.0,2018-03-01
2861,320,78604.0,120.0,2013-02-01,diesel,grey,sedan,True,True,True,False,False,False,True,False,14000.0,2018-03-01
2862,320,339732.0,135.0,2010-12-01,diesel,black,sedan,False,True,False,False,True,False,True,True,6000.0,2018-03-01
2863,320,200663.0,135.0,2014-02-01,diesel,black,sedan,True,True,False,False,True,False,True,False,13900.0,2018-03-01
2864,320,182671.0,122.0,2013-07-01,diesel,white,sedan,True,True,False,False,True,False,True,True,16200.0,2018-03-01
2865,325,61781.0,170.0,2011-12-01,diesel,blue,sedan,True,True,False,False,True,True,True,False,15600.0,2018-03-01
2866,316,199859.0,85.0,2012-07-01,diesel,blue,sedan,False,False,False,False,False,False,True,True,10400.0,2018-03-01
2867,320,172954.0,120.0,2014-08-01,diesel,silver,sedan,False,True,False,False,True,False,True,True,14900.0,2018-03-01
2868,318,162739.0,105.0,2014-08-01,diesel,black,sedan,True,True,False,False,False,False,True,True,13600.0,2018-03-01
2869,320 Gran Turismo,153622.0,135.0,2013-08-01,diesel,white,sedan,True,True,False,False,True,True,True,True,20100.0,2018-03-01
2870,320,165795.0,120.0,2011-04-01,diesel,blue,sedan,False,False,False,False,False,False,True,False,8000.0,2018-03-01
2871,318,162222.0,105.0,2014-07-01,diesel,white,sedan,False,True,False,False,False,True,True,True,14000.0,2018-03-01
2872,320,192437.0,120.0,2012-12-01,diesel,red,sedan,False,False,False,False,False,False,True,False,10900.0,2018-03-01
2873,320,158352.0,120.0,2013-12-01,diesel,grey,sedan,False,True,False,False,True,False,True,True,18500.0,2018-03-01
2874,520,131067.0,135.0,2011-06-01,diesel,blue,sedan,True,True,False,False,True,False,True,False,16800.0,2018-03-01
2875,530,225957.0,190.0,2013-11-01,diesel,black,sedan,False,True,False,True,False,False,True,True,21600.0,2018-03-01
2876,320,110668.0,120.0,2014-02-01,diesel,black,sedan,False,False,False,False,False,False,True,False,13300.0,2018-03-01
2877,520,172847.0,135.0,2012-01-01,petrol,white,sedan,False,True,False,False,False,False,True,True,12100.0,2018-04-01
2878,318,142723.0,105.0,2012-09-01,diesel,black,sedan,False,True,False,False,True,False,True,False,12400.0,2018-03-01
2879,520,112714.0,120.0,2013-07-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,17400.0,2018-03-01
2880,320,98749.0,135.0,2012-08-01,diesel,black,sedan,True,True,True,False,True,False,True,True,19300.0,2018-04-01
2881,316,191597.0,85.0,2015-06-01,diesel,grey,sedan,False,True,False,False,False,False,True,True,11400.0,2018-03-01
2882,318,75186.0,105.0,2008-07-01,petrol,grey,sedan,False,False,False,False,False,True,True,False,9300.0,2018-03-01
2883,520,104602.0,140.0,2015-01-01,diesel,black,sedan,True,True,False,False,True,False,True,True,25000.0,2018-04-01
2884,530,220177.0,173.0,2009-05-01,diesel,blue,sedan,True,True,False,False,True,False,True,False,10600.0,2018-03-01
2885,520,158004.0,135.0,2012-12-01,diesel,black,sedan,True,True,False,False,True,False,True,True,16500.0,2018-03-01
2886,520,133382.0,120.0,2012-02-01,diesel,grey,sedan,True,True,False,False,False,True,True,True,18000.0,2018-03-01
2887,525,53025.0,155.0,2012-02-01,diesel,black,sedan,True,True,False,True,True,False,True,True,20800.0,2018-04-01
2888,520,180498.0,120.0,2013-10-01,diesel,black,sedan,True,True,True,False,True,True,True,False,18100.0,2018-03-01
2889,325,73942.0,155.0,2013-09-01,diesel,brown,sedan,True,True,False,False,False,True,True,False,17800.0,2018-04-01
2890,316,158614.0,85.0,2012-12-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,10400.0,2018-03-01
2891,318,202250.0,100.0,2013-10-01,diesel,grey,sedan,False,True,False,False,True,False,True,False,11700.0,2018-03-01
2892,520,128189.0,140.0,2014-09-01,diesel,silver,sedan,False,True,False,False,True,False,True,True,24000.0,2018-03-01
2893,520,150439.0,120.0,2012-10-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,13700.0,2018-03-01
2894,520,62200.0,140.0,2016-06-01,diesel,blue,sedan,False,True,False,False,True,True,True,True,16700.0,2018-03-01
2895,320,205873.0,135.0,2013-05-01,diesel,black,sedan,False,True,False,True,False,False,True,False,11700.0,2018-03-01
2896,520,153344.0,120.0,2013-04-01,diesel,grey,sedan,True,True,True,False,False,False,True,True,15200.0,2018-06-01
2897,520,191110.0,140.0,2016-02-01,diesel,black,sedan,True,True,False,False,True,False,True,True,22300.0,2018-03-01
2898,520,100450.0,120.0,2012-01-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,13700.0,2018-03-01
2899,520,121270.0,135.0,2014-02-01,diesel,white,sedan,False,True,False,False,True,False,True,False,18400.0,2018-03-01
2900,520,120727.0,135.0,2014-06-01,diesel,black,sedan,False,True,True,False,True,False,True,True,22000.0,2018-03-01
2901,520,133451.0,120.0,2012-06-01,diesel,grey,sedan,True,True,False,False,True,False,True,False,13400.0,2018-03-01
2902,320 Gran Turismo,151177.0,135.0,2014-03-01,diesel,black,sedan,False,True,False,False,True,True,True,False,17500.0,2018-03-01
2903,520,123988.0,120.0,2011-11-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,16800.0,2018-03-01
2904,325,51133.0,160.0,2015-04-01,diesel,white,sedan,True,True,False,False,True,False,True,False,14400.0,2018-03-01
2905,525,166385.0,160.0,2014-04-01,diesel,white,sedan,False,True,False,True,True,False,True,True,22500.0,2018-03-01
2906,520,140407.0,135.0,2013-05-01,diesel,blue,sedan,True,True,False,False,True,False,True,True,19300.0,2018-03-01
2907,730,160799.0,180.0,2009-05-01,diesel,black,sedan,False,True,True,False,True,False,True,True,20200.0,2018-03-01
2908,520,178568.0,120.0,2012-06-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,13300.0,2018-03-01
2909,520,165385.0,135.0,2013-04-01,diesel,black,sedan,False,True,False,False,True,False,True,True,18000.0,2018-09-01
2910,320,166543.0,120.0,2013-02-01,diesel,brown,sedan,True,True,False,False,False,False,True,True,13600.0,2018-03-01
2911,320,137818.0,120.0,2012-10-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,12400.0,2018-03-01
2912,520,394135.0,135.0,2012-05-01,diesel,black,sedan,True,True,False,False,True,False,True,True,14000.0,2018-03-01
2913,316,105175.0,87.0,2012-12-01,diesel,brown,sedan,True,True,False,False,True,False,True,False,12400.0,2018-04-01
2914,316,112244.0,85.0,2013-07-01,diesel,brown,sedan,True,False,False,False,False,False,True,False,10900.0,2018-03-01
2915,520,101599.0,135.0,2013-09-01,diesel,grey,sedan,True,True,False,False,True,False,True,False,21100.0,2018-03-01
2916,316,292964.0,85.0,2013-09-01,diesel,grey,sedan,True,False,False,False,False,False,True,False,9500.0,2018-03-01
2917,320,67526.0,120.0,2015-12-01,diesel,black,sedan,True,True,False,False,False,False,True,True,19000.0,2018-03-01
2918,520,125783.0,135.0,2012-12-01,diesel,grey,sedan,True,True,True,False,False,False,True,True,14900.0,2018-03-01
2919,525,215427.0,150.0,2011-04-01,diesel,black,sedan,True,True,False,False,False,False,True,False,14500.0,2018-04-01
2920,320,175031.0,135.0,2012-05-01,petrol,brown,sedan,False,True,False,False,True,False,True,True,12700.0,2018-04-01
2921,320,159143.0,120.0,2014-08-01,diesel,black,sedan,True,True,False,False,True,False,True,True,14500.0,2018-04-01
2922,316,118066.0,85.0,2013-09-01,diesel,brown,sedan,False,False,False,False,False,False,True,False,10000.0,2018-04-01
2923,320,129572.0,135.0,2014-02-01,diesel,black,sedan,True,True,False,False,True,True,True,False,20000.0,2018-04-01
2924,320,223391.0,120.0,2006-05-01,diesel,blue,sedan,True,True,False,False,True,False,True,False,6000.0,2018-04-01
2925,ActiveHybrid 5,94374.0,225.0,2012-05-01,hybrid_petrol,brown,sedan,True,True,False,False,True,True,True,True,21100.0,2018-04-01
2926,M550,158618.0,280.0,2014-05-01,diesel,blue,sedan,True,True,False,True,False,True,True,True,38700.0,2018-04-01
2927,320,150163.0,135.0,2013-03-01,diesel,black,sedan,False,False,False,False,True,False,True,True,15500.0,2018-04-01
2928,520,179377.0,120.0,2011-06-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,13600.0,2018-08-01
2929,320,134590.0,127.0,2013-07-01,petrol,black,sedan,True,True,False,False,True,True,True,False,6000.0,2018-04-01
2930,530,74955.0,190.0,2014-04-01,diesel,white,sedan,True,True,True,False,True,True,True,True,29600.0,2018-04-01
2931,535,73267.0,225.0,2013-09-01,petrol,blue,sedan,True,True,True,True,False,False,True,True,30000.0,2018-04-01
2932,320,137483.0,120.0,2014-02-01,diesel,black,sedan,True,True,False,False,False,False,True,False,12700.0,2018-04-01
2933,740,109285.0,225.0,2012-05-01,diesel,grey,sedan,True,True,True,False,True,False,True,True,29400.0,2018-04-01
2934,520,152547.0,135.0,2014-01-01,diesel,brown,sedan,False,True,False,False,True,False,True,True,20500.0,2018-04-01
2935,520,173827.0,120.0,2006-06-01,diesel,black,sedan,True,True,False,False,False,False,True,False,6300.0,2018-04-01
2936,520,129180.0,135.0,2013-01-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,19300.0,2018-04-01
2937,318,186677.0,105.0,2008-03-01,diesel,blue,sedan,False,False,False,False,False,False,True,False,3100.0,2018-04-01
2938,640 Gran Coupé,140997.0,230.0,2017-03-01,diesel,black,sedan,True,True,False,True,False,False,True,True,75000.0,2018-04-01
2939,316,168104.0,85.0,2012-09-01,diesel,blue,sedan,False,True,False,False,True,False,True,False,12500.0,2018-04-01
2940,730,119345.0,190.0,2013-03-01,diesel,black,sedan,True,True,False,True,True,False,True,True,27100.0,2018-04-01
2941,518,142525.0,105.0,2014-01-01,diesel,blue,sedan,False,True,False,False,True,False,True,True,18400.0,2018-04-01
2942,520,42191.0,135.0,2014-04-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,21400.0,2018-04-01
2943,740,294359.0,225.0,2011-02-01,diesel,black,sedan,True,True,True,False,True,False,True,True,18200.0,2018-04-01
2944,M3,33670.0,317.0,2014-03-01,petrol,blue,sedan,True,True,False,False,False,True,True,True,51200.0,2018-04-01
2945,318,188829.0,100.0,2011-02-01,diesel,blue,sedan,True,True,False,False,False,False,True,False,8900.0,2018-04-01
2946,525,191344.0,160.0,2014-11-01,diesel,black,sedan,True,True,False,False,False,True,True,True,23600.0,2018-04-01
2947,528,30481.0,190.0,2010-05-01,petrol,grey,sedan,True,True,False,False,True,False,True,True,20000.0,2018-04-01
2948,316,61950.0,85.0,2011-08-01,diesel,silver,sedan,False,False,True,False,False,False,True,False,7100.0,2018-07-01
2949,316,199158.0,85.0,2014-01-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,10800.0,2018-04-01
2950,320,184520.0,120.0,2012-10-01,diesel,black,sedan,True,True,True,False,True,False,True,False,13100.0,2018-04-01
2951,318 Gran Turismo,125505.0,105.0,2014-06-01,diesel,beige,sedan,False,True,False,False,False,False,True,True,17300.0,2018-04-01
2952,530,135432.0,190.0,2013-09-01,diesel,grey,sedan,True,True,False,True,True,False,True,True,27400.0,2018-04-01
2953,528,149084.0,183.0,2013-07-01,petrol,black,sedan,True,True,True,False,True,False,True,True,21200.0,2018-04-01
2954,520,80063.0,135.0,2014-02-01,diesel,silver,sedan,True,True,False,True,True,False,True,True,24800.0,2018-04-01
2955,316,149045.0,85.0,2012-07-01,diesel,brown,sedan,True,True,False,False,False,False,True,False,10900.0,2018-07-01
2956,318,141080.0,100.0,2013-03-01,diesel,blue,sedan,False,True,False,False,False,True,True,True,12600.0,2018-04-01
2957,535,160934.0,233.0,2014-04-01,diesel,black,sedan,False,True,True,False,True,True,True,True,22000.0,2018-04-01
2958,530,128807.0,190.0,2013-09-01,diesel,silver,sedan,True,True,True,False,False,True,True,True,27300.0,2018-04-01
2959,316,138024.0,85.0,2010-08-01,diesel,grey,sedan,True,False,False,False,False,False,True,False,8000.0,2018-04-01
2960,525,229470.0,145.0,2009-08-01,diesel,blue,sedan,True,True,True,False,True,True,True,True,11400.0,2018-04-01
2961,520,151437.0,120.0,2013-11-01,diesel,black,sedan,True,True,False,False,True,False,True,True,19300.0,2018-04-01
2962,320,147114.0,120.0,2012-06-01,diesel,brown,sedan,True,False,False,False,False,False,True,False,12300.0,2018-04-01
2963,318,161956.0,105.0,2014-07-01,diesel,white,sedan,False,True,False,False,False,True,True,True,14100.0,2018-04-01
2964,318,102758.0,105.0,2013-01-01,diesel,blue,sedan,False,False,False,False,False,False,False,False,13400.0,2018-04-01
2965,316,110531.0,85.0,2012-07-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,10900.0,2018-04-01
2966,530,154391.0,190.0,2014-02-01,diesel,black,sedan,True,True,False,False,True,True,True,True,22400.0,2018-04-01
2967,318,105046.0,100.0,2009-07-01,diesel,grey,sedan,False,True,False,False,False,False,True,False,4900.0,2018-04-01
2968,535,153039.0,230.0,2012-03-01,diesel,black,sedan,True,True,False,True,True,False,True,True,23000.0,2018-04-01
2969,520,176727.0,135.0,2013-07-01,diesel,blue,sedan,True,True,False,False,True,True,True,True,19700.0,2018-04-01
2970,525,95874.0,160.0,2014-01-01,diesel,beige,sedan,True,True,False,True,True,True,True,True,28000.0,2018-04-01
2971,320,339716.0,135.0,2010-12-01,diesel,black,sedan,False,True,False,False,True,False,True,True,6000.0,2018-04-01
2972,320,103330.0,120.0,2013-08-01,diesel,black,sedan,True,True,False,False,True,False,True,False,13000.0,2018-04-01
2973,320,159329.0,135.0,2012-06-01,petrol,white,sedan,False,True,False,False,True,False,True,True,10100.0,2018-04-01
2974,520,173335.0,120.0,2013-03-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,13900.0,2018-04-01
2975,525,115505.0,160.0,2013-05-01,diesel,grey,sedan,False,True,False,False,True,True,True,True,18200.0,2018-04-01
2976,118,117408.0,105.0,2011-12-01,diesel,blue,sedan,False,False,False,False,False,False,True,False,8200.0,2018-04-01
2977,530,167036.0,190.0,2013-04-01,diesel,blue,sedan,True,True,True,False,True,True,True,True,24400.0,2018-04-01
2978,530,111435.0,190.0,2014-02-01,diesel,grey,sedan,True,True,False,False,True,False,True,True,20500.0,2018-04-01
2979,520,119364.0,120.0,2012-03-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,12500.0,2018-04-01
2980,520,174716.0,120.0,2006-06-01,diesel,black,sedan,True,True,False,False,False,False,True,False,6600.0,2018-04-01
2981,520,146162.0,120.0,2013-07-01,diesel,grey,sedan,True,True,True,False,True,False,True,True,19200.0,2018-04-01
2982,316,107325.0,85.0,2014-01-01,diesel,white,sedan,False,True,False,False,False,False,True,True,13400.0,2018-04-01
2983,318,195356.0,85.0,2004-03-01,diesel,silver,sedan,True,False,False,False,False,False,True,False,2600.0,2018-04-01
2984,520,208035.0,120.0,2009-09-01,petrol,grey,sedan,True,True,False,False,True,False,True,False,5600.0,2018-04-01
2985,518,82233.0,100.0,2015-06-01,diesel,black,sedan,True,True,False,False,True,False,True,True,20400.0,2018-04-01
2986,530,190649.0,190.0,2012-12-01,diesel,brown,sedan,True,True,False,True,True,False,True,True,18100.0,2018-04-01
2987,520,130900.0,120.0,2013-07-01,diesel,grey,sedan,True,True,True,False,True,False,True,True,17400.0,2018-04-01
2988,640 Gran Coupé,157271.0,230.0,2013-01-01,diesel,black,sedan,True,True,True,False,True,False,True,True,34600.0,2018-04-01
2989,525,215671.0,155.0,2012-10-01,diesel,silver,sedan,True,True,False,True,True,True,True,True,19200.0,2018-04-01
2990,318,122196.0,105.0,2013-10-01,diesel,blue,sedan,False,True,False,False,False,False,True,False,12500.0,2018-04-01
2991,318,110835.0,105.0,2010-03-01,diesel,grey,sedan,False,False,False,False,False,False,True,False,9500.0,2018-04-01
2992,730,73708.0,190.0,2013-09-01,diesel,blue,sedan,True,True,False,False,False,False,True,True,19200.0,2018-04-01
2993,316,168222.0,85.0,2012-06-01,diesel,brown,sedan,False,True,False,False,False,False,True,False,11100.0,2018-04-01
2994,730,212200.0,190.0,2012-10-01,diesel,blue,sedan,True,True,True,False,False,False,True,True,25700.0,2018-04-01
